Exajoules (input-equivalent),1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Spain,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.00013000000000000004,0.00014000000000000001,0.00015,0.00103,0.00116,0.0017500000000000005,0.0027000000000000006,0.0036399999999999996,0.0074199999999999995,0.01352,0.027440000000000006,0.04727000000000001,0.0671511038961039,0.09221458064516129,0.11842788461538462,0.15299999999999997,0.20505873417721515,0.22417867924528292,0.2636189999999999,0.3130893167701862,0.3578207509870273,0.41001519485534527,0.3958688414634143,0.45874036363636345,0.5139982454071712,0.4765262874251492,0.4492098214285709,0.44283088757396394,0.44214299999999995,0.45538526315789474,0.4732561115136419,0.4726890743617382,-0.0039271280599706415,0.02835501613395852,0.0334467789168337,,
Sweden,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0.00003,0.00005,0.00006,0.00006,0.00006,0.00005,0.00005,0.00006,0.00013000000000000004,0.00031,0.0005200000000000002,0.00075,0.0010500000000000002,0.00144,0.00203,0.0030800000000000003,0.0035800000000000003,0.00457,0.004788701298701299,0.006001548387096773,0.006659423076923076,0.00828343949044586,0.009189683544303794,0.009497547169811316,0.013674374999999994,0.018968198757763968,0.02346944444444443,0.03287153374233127,0.05670329268292679,0.06643909090909085,0.09071240963855415,0.10292227544910171,0.1481549999999999,0.14013532544378685,0.15848099999999998,0.14873210526315792,0.17692368701351904,0.2493196591226061,0.4053429592453264,0.22385035228240135,0.017641489872711857,,
Switzerland,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00002,0.00003,0.00003,0.00003,0.00003974025974025973,0.00004935483870967742,0.00004903846153846153,0.00005847133757961783,0.00007746835443037972,0.00014433962264150937,0.00015299999999999995,0.00018055900621118,0.00021722222222222208,0.0003473006134969323,0.0006530487804878044,0.0008159999999999992,0.000829518072289156,0.0009253293413173646,0.0010017857142857133,0.0009868047337278096,0.0011970000000000001,0.0010915789473684209,0.0013014993854977468,0.0015041933014850227,0.1525810157395573,0.1960627679563689,0.00010643449051765117,,
Turkey,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000054999999999999995,0.000205,0.00033400000000000004,0.0006199480519480519,0.0004738064516129032,0.0006021923076923076,0.0005622993630573247,0.0005713291139240505,0.0012557547169811316,0.0033573937499999985,0.008044378881987573,0.014122938888888879,0.02737507914110428,0.044070530487804835,0.05434513636363632,0.06965601506024091,0.07805794311377237,0.10612070892857131,0.1404802544378697,0.1611342,0.17849284210526317,0.19371570340024583,0.21992367221981926,0.1321889966573231,0.29934348982888204,0.015561473370728508,,
Ukraine,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,0.00003,0.00006,0.00015896103896103893,0.00021716129032258057,0.0003040384615384615,0.000321592356687898,0.00036797468354430365,0.0003367924528301886,0.0004303124999999998,0.0004276397515527948,0.00040611111111111094,0.00046932515337423284,0.0008349695121951214,0.002672399999999998,0.005885891566265056,0.010354526946107777,0.009875785714285707,0.008634994082840228,0.0088506,0.010633052631578948,0.018008829168373618,0.028172231698756482,0.5600824531915658,0.4611138606689398,0.0019934253959528253,,
United Kingdom,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.00009,0.00009,0.00009,0.00033000000000000005,0.00217,0.0034400000000000003,0.003920000000000001,0.00488,0.006670000000000001,0.00877,0.0085,0.009460000000000003,0.009587337662337662,0.012427548387096775,0.012632307692307693,0.018895987261146493,0.028198481012658216,0.04076150943396224,0.05043087984374997,0.06744589875838507,0.0876536198883841,0.09654623410786015,0.1489228169458202,0.18403693066250945,0.2617327839881539,0.29280026468713255,0.3667876263466125,0.3364137095068233,0.44677009147695834,0.5091620835739932,0.5735052026619853,0.6715386840129695,0.16773810552527046,0.20663731205003555,0.047517082827885485,,
Other Europe,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004272727272727275,0.000006111111111111111,0.0000057575757575757586,0.000005858585858585861,0.0000055555555555555575,0.000005515151515151516,0.000005676767676767677,0.000005282828282828283,0.000005057851239669422,0.000005513782991202346,0.000029650932400932395,0.00007391603937463807,0.00011084234752589178,0.00015530360205831897,0.00016187670454545448,0.00013408977978543191,0.00015268518518518512,0.00014766201896263236,0.00014630931263858086,0.0001104016528925619,0.00022005969331872932,0.000339224496461622,0.0005334474891774886,0.0008113268721583994,0.0026364309090909093,0.0051355609090909075,0.014730070828067647,0.015359562361672057,0.03988612974645589,0.5792133020473187,0.0010868198873939302,,
Total Europe,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00003,0.00006,0.00010499999999999999,0.00010499999999999999,0.00018499999999999994,0.00030100000000000005,0.00038199999999999996,0.0005740000000000001,0.0013360000000000002,0.001908,0.003297000000000001,0.005153999999999998,0.007794604148888888,0.009800279878383838,0.015350480797575759,0.022848260921212123,0.029792357028282826,0.03863029201212122,0.04828585245252525,0.07295492955555556,0.11176479135151517,0.1424432176676768,0.22454714202828283,0.26759388690059027,0.3595593706552492,0.43674783972470854,0.5778604069756804,0.688468522333814,0.800258704489925,1.0108824153971379,1.1532389396970775,1.2786193813467654,1.4402978540011553,1.7413769935566135,1.9939368469573866,2.2868454295336194,2.4261495840638125,2.904552273391494,2.9230050343958696,3.4579486926569585,3.607736374295243,4.100880264945102,4.5308589490323,0.10183162176698679,0.12360478648566176,0.3205968696785843,,
Azerbaijan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000019833333333333322,0.0000046932515337423285,0,0,0.000007373493975903609,0.000021071856287425134,0.00004189285714285711,0.00020641420118343174,0.00019889999999999998,0.0007399473684210526,0.0009395755837771406,0.0008446432653061223,-0.10349362907510995,0.4707999321006531,0.00005976570665702936,,
Belarus,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009843659525188186,0.000009683544303797465,0.00000962264150943396,0.000009562499999999997,0.000009503105590062109,0.00000944444444444444,0.000009386503067484657,0.00003731707317073168,0.000055636363636363595,0.00007373493975903609,0.00008245508982035922,0.0003551785714285711,0.0006608875739644965,0.0008729999999999999,0.0008857894736842106,0.0014797869725522326,0.0016331899427997822,0.10065009721459384,0.657686033155982,0.00011556210183148292,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000013714024390243892,0.00002471181818181817,0.00004192476506024094,0.00012153147305389212,0.0011996138035714273,0.0024894892544378676,0.0030578732999999997,0.003447556157894736,0.0063036553805817285,0.010084491391851096,0.5954136972116655,0,0.000713563677196044,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000019,0.0000307987012987013,0.0000612,0.00008434615384615383,0.00006821656050955413,0.00006584810126582276,0.00005003773584905658,0.00006311249999999997,0.00004941614906832295,0.00003588888888888887,0.00003929190184049077,0.00005030341463414631,0.00004869109090909087,0.00004122704819277105,0.0008804920958083825,0.001348194107142856,0.0013409725739644955,0.001251,0.0021219578947368417,0.0028063357640311344,0.010107475591836735,2.591822356932803,0.5463861872782456,0.0007151900051507106,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
USSR,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Other CIS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002501886792452829,0.000027731249999999986,0.000018055900621118003,0.00004061111111111109,0.0000384846625766871,0.000027987804878048764,0.00003894545454545452,0.00003041566265060238,0.00004580838323353289,0.000051910714285714245,0.00004526627218934907,0.00008189999999999998,0.0002227894736842105,0.00041273576403113476,0.00040990935644977163,-0.009561513308372072,0.26096410236141443,0.000029004579045178074,,
Total CIS,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000019,0.0000307987012987013,0.0000612,0.00008434615384615383,0.00007806022003474232,0.00007553164556962023,0.00008467924528301884,0.00010040624999999995,0.00007697515527950306,0.00010577777777777772,0.00009185631901840484,0.00011697969512195114,0.00016798472727272716,0.00019467590963855404,0.001151358898203592,0.0029967900535714256,0.004743029875739641,0.005462673299999999,0.007418040368421051,0.011942089464973372,0.02307970954824351,0.9273553677559263,0.6042372197552321,0.0016330860698804451,,
Iran,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035000000000000005,0.00036500000000000004,0.0003348116883116883,0.00029909032258064515,0.00027069230769230767,0.0004512038216560509,0.0006865632911392403,0.001205716981132075,0.0013473562499999993,0.0018607080745341605,0.002136333333333332,0.0019608404907975447,0.0019917987804878036,0.0018944181818181804,0.001947524096385541,0.0018112634730538906,0.002205749999999998,0.0023927751479289926,0.002756321999999999,0.005237601578947368,0.005592082921583926,0.005589608444087922,-0.0031735279972917585,0.1010079593968618,0.00039551241609194377,,
Iraq,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Israel,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009935064935064934,0.00010858064516129028,0.00011769230769230768,0.00010719745222929932,0.0001065189873417721,0.0000962264150943396,0.00009562499999999997,0.00008552795031055897,0.00008499999999999998,0.00007509202453987726,0.00006530487804878044,0.000055636363636363595,0.00005530120481927707,0.00005405389221556883,0.00006101785714285709,0.00006065680473372775,0.0000603,0.00005994736842105263,0.00005972634166325276,0.000059506938775510205,-0.006395673023307569,-0.03467245460168,0.000004210622866478411,,
Kuwait,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015768000000000002,0.0001567578947368421,0.0001561799262597296,0.00015560620408163264,-0.00639567302330768,0,0.000011010464570253992,,
Oman,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Qatar,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Saudi Arabia,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
United Arab Emirates,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000013723915662650592,0.000027283473053892197,0.000013560535714285702,0,0,0,0,0,0,0,0,,
Other Middle East,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00003,0.00003,0.00003,0.000029805194805194806,0.00002961290322580645,0.00002942307692307692,0.00003995541401273885,0.00003970253164556961,0.00003945283018867924,0.00003920624999999999,0.00005036645962732917,0.00005005555555555553,0.00004974846625766868,0.00004944512195121948,0.000058418181818181776,0.00008571686746987946,0.0000980299401197604,0.0011966785714285703,0.003684674556213014,0.004183659,0.006514140526315789,0.008027853240475212,0.011107499280464705,0.37983973921267067,0.6615549701339187,0.0007859502004657806,,
Total Middle East,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00003,0.0003800000000000001,0.00039500000000000006,0.00046396753246753244,0.0004372838709677419,0.00041780769230769226,0.000598356687898089,0.000832784810126582,0.0013413962264150938,0.0014821874999999993,0.0019966024844720485,0.0022713888888888875,0.0020856809815950907,0.0021065487804878035,0.002008472727272726,0.002102266084337348,0.0019906307784431122,0.0034770069642857115,0.006138106508875735,0.007157960999999999,0.011968447368421052,0.013835842429982122,0.016912220867409768,0.21900872310638686,0.19804025538729375,0.0011966837039944565,,
Algeria,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009161676646706579,0.00017303571428571409,0.00017248309961903199,0.00017099999999999998,0.0000894736842105263,0.00008914379352724294,0.00007105306122448979,-0.2051165384186462,0,0.0000050276093928100415,,
Egypt,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,0.0008050000000000002,0.0017783766233766232,0.00209758064516129,0.002805,0.004912084539664157,0.004939683544303798,0.005822281303602057,0.006334547727272723,0.008836112365894969,0.009795720538720534,0.013226929168990511,0.013945622910199545,0.012390246374655637,0.01453115842825848,0.009419374158954809,0.01725389610389609,0.021697871812802562,0.018986185909090906,0.026729288256246677,0.04057704469539547,0.06018500937925272,0.4791754775016148,0.15272152437055775,0.004258602138273518,,
Morocco,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064,0.0020446363636363635,0.0019139806451612903,0.001989,0.001938324840764331,0.0019977151898734175,0.0017628679245283011,0.0026669812499999987,0.00283382608695652,0.00369372222222222,0.006183828220858892,0.006457719512195119,0.006750545454545448,0.011197572289156618,0.017625233532934118,0.02294453571428569,0.027160668639053222,0.027314100000000004,0.03436454263157896,0.04189036231052849,0.047869186328439076,0.1396033256523146,0.27486731969119793,0.0033871527371727604,,
South Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00005884615384615384,0.00011694267515923565,0.00011620253164556959,0.00011547169811320751,0.00011474999999999996,0.00019956521739130425,0.0002833333333333332,0.0003191411042944783,0.000345182926829268,0.0003430909090909088,0.0003410240963855419,0.009766347305389214,0.02796803571428569,0.03810514792899405,0.05280264204545455,0.05740938862307283,0.059550845447510756,0.06208562657573215,0.039716451562548105,0.7071002504473098,0.004393086996553808,,
Eastern Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000010000000000000002,0,0.0000029612903225806447,0.000003923076923076923,0.000008770700636942675,0.000012588607594936705,0.00004618867924528299,0.00010518750002849842,0.00015271490683229808,0.00025216666666666654,0.0003586582822085887,0.0003184079268292681,0.001427797855394397,0.002900650500843827,0.004043079970898654,0.007082822626250669,0.008056496557456288,0.007128854638109915,0.007731846074610813,0.01983374503910202,0.01748146369965973,-0.1210081553802147,0.5472899505093005,0.0012369624838371367,,
Middle Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008057396104349885,0.00008009999656677246,0.00007963157553421824,0.00007933797283868036,0.00007904652722417088,-0.006395673023308124,,0.0000055932152097660715,,
Western Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002,0.000054000000000000005,0.000063,0.00007099999999999999,0.000072,0.000076,0.000078,0.000079,0.00006735974025974026,0.00006795174193548386,0.00007256711538461538,0.00008215222929936305,0.00008396601265822781,0.00009146320754716979,0.00008498193749999997,0.00007312639751552792,0.00006834944445851773,0.000050959325113091706,0.00018051201206166557,0.0005976180000138172,0.0008502836787910376,0.000850584411133606,0.001648567058029142,0.0016180427902301529,0.0015978842724640944,0.0017008801968356497,0.0016317394767326094,0.0016244842940210326,-0.00716637953299093,0.37338273387999066,0.00011494610301572097,,
Other Northern Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023,0.00023844155844155845,0.0002961290322580645,0.0003236538461538461,0.0004287898089171973,0.00040670886075949356,0.0003656603773584904,0.0004111874999999998,0.0003706211180124222,0.0009161111111111105,0.0013047239263803674,0.0010168902439024383,0.0018174545454545442,0.003299638554216865,0.004644970059880235,0.004079999999999997,0.004291242603550292,0.0040392,0.004054052631578948,0.004452732486685785,0.004133511836734695,-0.07422731976986452,0.17129919649680692,0.0002924811764267243,,
Other Southern Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
Total Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002,0.000054000000000000005,0.000063,0.00007099999999999999,0.000072,0.000076,0.000198,0.0017550000000000003,0.004128814285714285,0.0043786033548387105,0.005252990192307691,0.007487064794441226,0.007556864746835442,0.00820393319039451,0.00971763591480122,0.01246596609260304,0.015009403316512383,0.02144424002784593,0.022264335532017305,0.023326753139154752,0.033120327547652366,0.04635875111583734,0.08115089293103298,0.1011825273927491,0.11211996686168627,0.13215910367366865,0.16810495122232103,0.19352938170228803,0.14809594539887705,0.2732735214390074,0.013693852459882243,,
Australia,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002,0.000054999999999999995,0.00007000000000000001,0.00007000000000000001,0.000075,0.00018,0.00043000000000000004,0.0013400000000000003,0.0028513636363636367,0.005266654838709677,0.0069051057692307675,0.007747452229299362,0.012579408227848097,0.020805113207547167,0.027273206249999987,0.03286601552795029,0.041912083333333315,0.04679171779141102,0.06000585365853654,0.07163181818181813,0.0853389759036144,0.08957371257485024,0.10776484048980108,0.11805176608376579,0.11889711388942,0.1455016965090816,0.17357801417625787,0.20078610836254704,0.1535879897481156,0.15269801863842325,0.014207327692186496,,
Bangladesh,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000015396226415094335,0.000015299999999999996,0.000027559006211180108,0.000048166666666666634,0.00004787116564417174,0.00004757926829268289,0.000047290909090909054,0.00004683090361445779,0.00004655047904191613,0.00004627339285714281,0.000045999585798816516,0.00004572899999999999,0.000045461578947368416,0.000045293961491192126,0.000045127575510204085,-0.006395673023307347,-0.006130481015777622,0.0000031931604156084783,,
China,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0000202020202020202,0.00009090909090909094,0.0013131313131313131,0.0021212121212121214,0.003838383838383839,0.006161616161616161,0.0009393939393939394,0.0019797979797979803,0.0035555555555555557,0.004737373737373739,0.005898989898989899,0.00714521841794569,0.008265689149560117,0.009777972027972029,0.012452229299363054,0.018844764096662824,0.03571749571183533,0.05239573863636362,0.12449068322981363,0.260808312869111,0.4636896846625764,0.6912987804878046,0.9555536784545448,1.2743621915421675,1.4636941976047892,1.6902077571428555,2.1805713905325423,2.7414,3.272947368421052,3.612997951659156,4.143281632653061,0.1436378448917517,0.30063257987091396,0.29317247271823554,,
China Hong Kong SAR,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000006678113207547167,0.000008271562499999996,0.00000766900621118012,0.000010379444444444438,0.000009771349693251527,0.000008097804878048775,0.00000976418181818181,0.00000770530120481927,0.000008245508982035923,0.000007385892857142851,0.000004454201183431949,0.000009404999999999999,0.000006263157894736842,0.000006026939008070876,0.00000732734693877551,0.21244413712944699,-0.05290778062256052,5.184722186335355E-7,,
India,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.00030303030303030303,0.0011291000000000003,0.0008847000000000001,0.0009477,0.0019128000000000003,0.004964700000000001,0.008783800000000001,0.009880000000000002,0.01079,0.014459999999999997,0.01582,0.02071461038961039,0.02058096774193548,0.02554393846153846,0.05092298025477707,0.05801411392405063,0.0898494905660377,0.11171677499999996,0.13663755279503098,0.15367055555555548,0.1826275582822085,0.22345743292682912,0.25437501818181796,0.27657422891566247,0.30650297604790394,0.2981804249999997,0.39338952603550265,0.47362455,0.5396261684210526,0.5644070646456371,0.5366939922753682,-0.05169929865541978,0.13893824862816384,0.03797567212626083,,
Indonesia,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9124999999999997E-7,0.000002565838509316769,0.00003466111111111109,0.000034166871165644144,0.00004375426829268291,0.000042747272727272693,9.216867469879512E-7,0,0.000033696428571428546,0.00005151301775147925,0,0.0016819263157894734,0.00429673084801311,0.004198251785508572,-0.025589151307701674,0.6193083932478001,0.0002970620793313468,,
Japan,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009595959595959597,0.000009595959595959597,0.000009595959595959597,0.000019191919191919194,0.000009595959595959597,0.00007070707070707072,0.0003636363636363638,0.00109,0.0025036363636363633,0.004076709677419355,0.008159999999999999,0.014033121019108277,0.01849556962025316,0.020544339622641506,0.02620124999999999,0.027986645962732905,0.032368966157222206,0.03684886789196317,0.041599589817073145,0.04383604854545452,0.04731173900024092,0.04593638660658678,0.04756484563254639,0.04835133893982244,0.05244453125999999,0.057664728870526316,0.060160160103826285,0.06918354660275373,0.1468473554602705,0.06394215217093335,0.0048953253066601225,,
Malaysia,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000006909090909090911,0.00000985858585858586,0.0000101010101010101,0.0000101010101010101,0.00008326262626262629,0.00013593555555555556,0.00022069696969696974,0.00038992929292929303,0.0012020808080808083,0.0013808536009445105,0.001534769402346041,0.001437228671911422,0.0035232553844817597,0.005949433170310699,0.005987369847112635,0.008891976080113634,0.01005863523779079,0.013944352977857738,0.01536735532463468,0.018259420422560964,0.019279813375528917,0.01863531166065442,0.020258517147691873,0.021530468906351446,0.021100348707689603,0.01877760318927273,0.018497430372790766,0.020098993299130046,0.02044754537460857,0.014562145516912706,0.03723602885777577,0.0014468380308132144,,
Pakistan,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017618181818181803,0.0013951724012782587,0.00287097514007917,0.005451480924834903,0.008311965547011635,0.015866116136485878,0.025337068421052628,0.028064647828091076,0.02426581304786978,-0.1377225482944574,0,0.0017170129970641335,,
Philippines,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016916183544303794,0.0005122613207547168,0.0005531141249999997,0.0005833576397515527,0.0006084866666666663,0.0005793068098159505,0.0008228787804878041,0.0006985979999999994,0.0006051334337349393,0.001393051257485029,0.006815913214285708,0.008828905739644963,0.009842022,0.010315627208947365,0.009285752396558789,0.009116551836734694,-0.020903978817247704,0.31327780116075576,0.0006450737076562334,,
Singapore,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
South Korea,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00001,0,0,0.00001,0.00002,0.00005839,0.00016685,0.00012508246753246754,0.00014688987096774192,0.0002438682692307692,0.00046233286624203815,0.0012577762025316455,0.0022989549056603767,0.003592067062499999,0.0041436771428571394,0.006472778333333329,0.007668303680981591,0.00805007634146341,0.008463774545454541,0.010582613674698786,0.010495222814371248,0.01222578374999999,0.015237914148106494,0.019521128934,0.02205418008380176,0.023883029721489327,0.027884676179591835,0.1643618445416719,0.13946205779255072,0.001973078393245386,,
Sri Lanka,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000035000000000000004,0.000034,0.000034772727272727276,0.00003559220797935484,0.000033402514338461534,0.000026368103419108278,0.000023296153397468347,0.000022187372558490558,0.00002204870147999999,0.00003080665985590061,0.00003306922506666665,0.0004990000887165641,0.0008547517345170725,0.0013613081953745445,0.0021621088688963835,0.002496133127166465,0.0031256624999999967,0.003122195857988162,0.0033012899999999997,0.0029196157894736834,0.0029088511265874637,0.005684646322623428,0.948918750173567,0.5646951906663853,0.0004022371556395927,,
Taiwan,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000013828600000000002,0.00012149365383116882,0.00015674700948387096,0.0002330466576923077,0.00024609427280254773,0.0008841117201265821,0.0026565681758490564,0.004203048723187498,0.005590345996956518,0.007429334796111108,0.00963372286104294,0.013925581137987796,0.013106707742181813,0.015115732800180706,0.013746952730479035,0.013890539474464274,0.013191513753727797,0.015502127616,0.015271764011052631,0.01686807130402294,0.020332616003395924,0.20209726662243033,0.08545431600359854,0.0014387057987001904,,
